url,keyfeatures,brand,price,source,category
https://www.croma.com/samsung-40k6300-102cm-40inch-led-tv/p/197847,"[""Ultra Clean View"",""Auto Depth Enhancer"",""Hyper Real Picture Engine"",""Micro Dimming Pro""]",Samsung 40K6300 102cm (40inch) LED TV,"41,930",croma,tv
https://www.croma.com/samsung-49ks7500-124cm-49inch-led-tv/p/198040,"[""SUHD Remastering Engine"",""Bezel Less Curved Design"",""Quantum Dot Display"",""Auto Depth Enhancer""]",Samsung 49KS7500 124cm (49inch) LED TV,"98,945",croma,tv
https://www.croma.com/samsung-49ku6470-123cm-49inch-uhd-4k-flat-smart-tv/p/198043,"[""49"" UHD 4K Flat Smart TV"",""UHD Up-Scaling Picture Engine"",""SMART View & BT Headset Support"",""Wi-Fi & Dongle Compatibility""]",Samsung 49KU6470 123cm (49inch) UHD 4K Flat Smart TV,"81,300",croma,tv
https://www.croma.com/sony-29p423d-73cm-29inch-led-tv/p/198259,"[""29"" HD Ready LED Display"",""Clear Resolution Enhancer"",""Super Multi-Format USB Play"",""X-Protection PRO""]",Sony 29P423D 73cm (29inch) LED TV,"20,990",croma,tv
https://www.croma.com/samsung-49k5100-123cm-49inches-full-hd-flat-led-tv/p/198548,"[""49"" Full HD Flat LED TV"",""Hyperreal Picture Engine"",""Triple Protector"",""2 HDMI Ports & 2 USB Ports""]",Samsung 49K5100 123cm (49inches) Full HD Flat LED TV,"44,730",croma,tv
https://www.croma.com/sony-bravia-kdl-55w800d-139cm-55-inch-full-hd-smart-3d-led-tv/p/196536,"[""55 inch display"",""3D enabled"",""40000:1 Contrast ratio"",""Full HD LED panel""]",Sony Bravia KDL-55W800D 139cm (55 inch) Full HD Smart 3D LED TV,"98,991",croma,tv
https://www.croma.com/panasonic-viera-th-49dx650d-123cm-49inch-uhd-4k-led-smart-tv/p/198980,"[""49"" UHD 4K IPS LED Display"",""Internet Apps & Firefox OS"",""VR-Audio True Surround"",""Easy Mirroring & Swipe & Share""]",Panasonic VIERA TH-49DX650D 123cm (49inch) UHD 4K LED Smart TV,"106,400",croma,tv
https://www.croma.com/croma-led-hdr-80cm-32inch-el7315-v-4-new/p/199067,"[""HDR (1366 x 768)p"",""A + Grade, Zero Dot Panel"",""2 x HDMI | 2 x USB"",""Bluetooth Enabled""]",Croma LED HDR 80cm (32inch) - EL7315 V.4 New,"11,994",croma,tv
https://www.croma.com/croma-led-full-hd-101cm-40inch-el7324-v-2/p/199068,"[""Full HD (1920 x 1080)p"",""A + Grade, Zero Dot Panel"",""2 x HDMI | 2 x USB"",""Bluetooth Enabled""]",Croma LED Full HD 101cm (40inch) - EL7324 V.2,"19,494",croma,tv
https://www.croma.com/croma-led-hd-80cm-32inch-android-el7326/p/199070,"[""HDR (1366 x 768)p"",""A + Grade, Zero Dot Panel"",""2 x HDMI | 2 x USB"",""Screen Mirroring""]",Croma LED HD 80cm (32inch) Android - EL7326,"17,990",croma,tv
https://www.croma.com/croma-led-full-hd-101cm-40inch-android-el7328/p/199071,"[""Full HD (1920 x 1080)p"",""A + Grade, Zero Dot Panel"",""2 x HDMI (1 ARC Enabled) | 2 x USB"",""Built-in Ethernet port and Wi-Fi module"",""Screen mirroring""]",Croma LED Full HD 101cm (40inch) Android - EL7328,"26,990",croma,tv
https://www.croma.com/croma-led-full-hd-122cm-48inch-el7330/p/201091,"[""Full HD (1920 x 1080)p"",""A + Grade, Zero Dot Panel"",""2 x HDMI | 2 x USB"",""Bluetooth Enabled"",""USB Movies (Plays almost all audio, video formats)""]",Croma LED Full HD 122cm (48inch) - EL7330,"24,994",croma,tv
https://www.croma.com/panasonic-th-32d201dx-81-3cm-32inch-hd-ready-led-tv/p/202164,"[""32 inch HD Ready LED Display"",""178 degrees viewing angle"",""20 W audio output"",""Dot noise reduction""]",Panasonic TH-32D201DX 81.3cm (32inch) HD Ready LED TV,"16,450",croma,tv
https://www.croma.com/sony-klv-32r302e-80cm-32-inch-hd-ready-led-tv/p/202221,"[""Live Colour technology"",""1366 x 768 pixels resolution"",""Direct LED backlight""]",Sony KLV- 32R302E 80cm (32 inch) HD Ready LED TV,"23,990",croma,tv
https://www.croma.com/onida-leo50fnab2-127cm-48-5inch-full-hd-led-tv/p/202484,"[""48.5 inch Full HD display"",""Refresh Rate: 60 hertz"",""10-watt powerful audio"",""2 HDMI and 2 USB input slots""]",Onida LEO50FNAB2 127cm (48.5inch) Full HD LED TV,"44,990",croma,tv
https://www.croma.com/onida-leo24hrd-61cm-24inch-hd-ready-led-tv/p/202502,"[""10,00,000:1 contrast ratio"",""USB port;1 x HDMI"",""SRV Engine"",""Built-in noise reduction""]",Onida LEO24HRD 61cm (24inch) HD Ready LED TV,"11,990",croma,tv
https://www.croma.com/onida-leo32hin-80cm-32inch-hd-smart-led-tv-black-/p/202503,"[""Full HD panel"",""16W RMS sound output"",""3 USB ports"",""Ethernet port""]",Onida LEO32HIN 80cm (32inch) HD Smart LED TV (Black),"21,999",croma,tv
