sellingPrice,url,model,seller,HDMI_Location,HDMI,regularPrice,source,brand,category,categories
"₹45,000",https://www.flipkart.com/panasonic-124-46cm-49-inch-full-hd-led-smart-tv/p/itmex4yzsnkdytg3?pid=TVSEX4YZKGAZYPWV&srno=b_11_417&otracker=browse&lid=LSTTVSEX4YZKGAZYPWV6TDGJC&fm=organic&iid=25cbb965-20f8-49a0-9a51-67577904313f.TVSEX4YZKGAZYPWV.SEARCH,TH-W49ES48DX,HYDWORLD (3.1),"1 Side, 2 Rear",3,"₹76,900",flipkart,Panasonic,tv,"[""TV, Remote, Power Cable, User Manual, Pedestal""]"
"₹11,899",https://www.flipkart.com/onida-60-9cm-24-inch-hd-ready-led-tv/p/itmeuuwgwt2zbxy5?pid=TVSEUUWGNWTZHFTN&srno=b_11_418&otracker=browse&lid=LSTTVSEUUWGNWTZHFTNPWXYFV&fm=organic&iid=0d262c9a-8cfa-4226-a0a1-af41057bc6ad.TVSEUUWGNWTZHFTN.SEARCH,LEO24HB,BangaloreTopDeals (3.3),Backside,1,"₹13,490",flipkart,Onida,tv,"[""TV Unit"",""Instruction Manual"",""Remote Handset"",""Battery Cell"",""Wall Mount (Accessory)"",""Table Top (In Carton)""]"
"₹46,999",https://www.flipkart.com/onida-123cm-49-inch-full-hd-led-tv/p/itmezvfhgmp9edph?pid=TVSEZVFHN8RH6FDF&srno=b_11_419&otracker=browse&lid=LSTTVSEZVFHN8RH6FDFCQKZKQ&fm=organic&iid=e5bcd782-4e33-4d4f-b412-f28ec677a1a1.TVSEZVFHN8RH6FDF.SEARCH,50FNAB2,ORIGINAL (3.9),Side,2,"₹54,890",flipkart,Onida,tv,"[""TV Unit"",""Instruction Manual"",""Remote Handset"",""Battery Cell"",""Wall Mount (Accessory)""]"
"₹21,550",https://www.flipkart.com/samsung-series-4-80cm-32-inch-hd-ready-led-tv/p/itmevhpayqcye7wt?pid=TVSEVHPAEZPJ2EAQ&srno=b_11_420&otracker=browse&lid=LSTTVSEVHPAEZPJ2EAQW92ZH9&fm=organic&iid=230e409e-f2cd-44a5-b654-ba77046cffea.TVSEVHPAEZPJ2EAQ.SEARCH,32M4000,SMARTDEALSLP (4.3),"1 Side, 1 Back",2,"₹25,900",flipkart,Samsung,tv,"[""1 TV Unit"",""TM1240A Remote Controller"",""Remote Control Batteries"",""Mini Wall Mount Support"",""Vesa Wall Mount Support"",""User Manual"",""Power Cable""]"
"₹48,499",https://www.flipkart.com/panasonic-108cm-43-inch-full-hd-led-smart-tv/p/itmevt89fkqhsb8t?pid=TVSEVT89HVXBU5ZZ&srno=b_11_421&otracker=browse&lid=LSTTVSEVT89HVXBU5ZZJOFV0L&fm=organic&iid=ae52d6c6-d39c-4e9d-b466-fcb036149796.TVSEVT89HVXBU5ZZ.SEARCH,TH-43ES630D,OmniTechRetail (4.1),"1 Side, 2 Rear",3,"₹59,900",flipkart,Panasonic,tv,"[""TV, Remote, Power Cable, User Manual, Pedestal""]"
"₹26,990",https://www.flipkart.com/philips-98cm-39-inch-hd-ready-led-tv/p/itmepbwajnyjhz3g?pid=TVSEPBWA6SSZYX9C&srno=b_11_422&otracker=browse&lid=LSTTVSEPBWA6SSZYX9CRPT857&fm=organic&iid=571d243c-c3e6-4360-91d6-b2030c9b866f.TVSEPBWA6SSZYX9C.SEARCH,39PFL3931,INNOVATION,2 Back,3,"₹32,500",flipkart,Philips,tv,"[""TV"",""2 x AAA Batteries"",""Remote Control"",""English User Manual"",""Warranty Certificate"",""Power Cord"",""Safety / Legal Instructions"",""Table Top Stand"",""Wall Mounting Bracket""]"
"₹14,500",https://www.flipkart.com/philips-4000-60cm-24-inch-full-hd-led-tv/p/itmepbwathf8vngm?pid=TVSEPBW5GB2DCFEH&srno=b_11_423&otracker=browse&lid=LSTTVSEPBW5GB2DCFEHPEP67P&fm=organic&iid=4058fe02-bacc-494a-990b-3ef64ba69929.TVSEPBW5GB2DCFEH.SEARCH,24PFL3951/V7K29/V7A29,OmniTechRetail (4.1),2 Back,2,,flipkart,Philips,tv,"[""TV"",""2 x AAA Batteries"",""Remote Control"",""English User Manual"",""Warranty Certificate"",""Power Cord"",""Safety / Legal Instructions"",""Table Top Stand"",""Wall Mounting Bracket""]"
"₹16,990",https://www.flipkart.com/micromax-81cm-32-inch-hd-ready-led-tv/p/itmdyhcpxyxa6suf?pid=TVSDYHCJFVMVGFU7&srno=b_11_424&otracker=browse&lid=LSTTVSDYHCJFVMVGFU7PMQADE&fm=organic&iid=a9018de4-3737-4d1c-8d71-4ce83cf32638.TVSDYHCJFVMVGFU7.SEARCH,32TFK18HD/T2222HD/28BKHD,OmniTechRetail (4.1),1,1,,flipkart,Micromax,tv,"[""TV Unit"",""Remote Controller"",""Battery (For Remote Control)"",""Quick Installation Guide: All In One"",""User Manual: All In One""]"
"₹42,400",https://www.flipkart.com/haier-124cm-49-inch-full-hd-led-tv/p/itmehy8v3hfyvvgh?pid=TVSEHY8VNBJNA2QB&srno=b_12_441&otracker=browse&lid=LSTTVSEHY8VNBJNA2QB5TUW5W&fm=organic&iid=997c5f08-1afa-4a29-b8bb-8f0c26395b0a.TVSEHY8VNBJNA2QB.SEARCH,LE49B7000,376Blr (3.5),Back,2,"₹54,990",flipkart,Haier,tv,"[""1 TV Unit"",""Remote Control"",""User Manual""]"
"₹71,990",https://www.flipkart.com/sony-108cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmewa3qq6rsz55u?pid=TVSEWA3QBS83EDX8&srno=b_12_442&otracker=browse&lid=LSTTVSEWA3QBS83EDX8CGSI2L&fm=organic&iid=af82dcff-61e7-4c8e-93aa-403a790d1a82.TVSEWA3QBS83EDX8.SEARCH,KD-43X7500E,QRS (4.1),"2 Side, 2 Rear",4,"₹74,900",flipkart,Sony,tv,"[""1 TV Unit""]"
"₹33,900",https://www.flipkart.com/onida-109cm-43-inch-full-hd-led-smart-tv/p/itmekzc3uze8sh2e?pid=TVSEKZC3XHUGRBSH&srno=b_12_443&otracker=browse&lid=LSTTVSEKZC3XHUGRBSHW296QB&fm=organic&iid=3590a864-2cf8-4eee-aeca-31a56a5fde92.TVSEKZC3XHUGRBSH.SEARCH,LEO43FIAB2,ORIGINAL (3.9),Rear,2,"₹45,000",flipkart,Onida,tv,"[""TV Unit"",""Stand"",""Web Cruiser Remote"",""User Manual""]"
"₹10,999",https://www.flipkart.com/marq-flipkart-80cm-32-inch-hd-ready-led-tv/p/itmf3zygdx7bvczc?pid=TVSEWMCBXTP4PJ3J&srno=b_12_444&otracker=browse&lid=LSTTVSEWMCBXTP4PJ3JWCBONT&fm=organic&iid=REQ530d98db59b344789046242f3896abf1_1,32DSHD,OmniTechRetail (4.1),2 Rear,2,"₹16,499",flipkart,MarQ,tv,"[""Television, Remote, Wallmount Stand, 2 x AAA Batteries, 2 x Desktop Stand, 4 x Stand Support Crews, User Manual""]"
"₹43,500",https://www.flipkart.com/onida-124-46cm-49-inch-full-hd-led-tv/p/itmeysfwfupszghy?pid=TVSEYSFWMZFEMQKJ&srno=b_12_445&otracker=browse&lid=LSTTVSEYSFWMZFEMQKJ3H2FC0&fm=organic&iid=b86481bb-b960-42e8-b31e-8a02c986d6df.TVSEYSFWMZFEMQKJ.SEARCH,50KYR,376Blr (3.5),2 Back,2,"₹50,990",flipkart,Onida,tv,"[""1 TV Unit"",""Remote Control"",""Batteries"",""Wall Mount"",""Instruction Manual""]"
"₹59,499",https://www.flipkart.com/vu-140cm-55-inch-ultra-hd-4k-led-smart-tv/p/itmeddzhneghue42?pid=TVSEDDZHRKD9NYBS&srno=b_12_446&otracker=browse&lid=LSTTVSEDDZHRKD9NYBSKXCYI4&fm=organic&iid=ef0f5658-d589-4785-b435-773ee3bd8a6e.TVSEDDZHRKD9NYBS.SEARCH,LTDN55XT780XWAU3D,smark1402 (3.5),Back,4,"₹81,100",flipkart,Vu,tv,"[""1 TV Unit"",""Remote Controller: 1"",""Battery (Size / Quantity): AAA / 2"",""Power Cord: Built-in"",""Cable Tie: 1"",""User Manual: 1"",""VESA Wall Mount Dimensions (Horiz / Vert): 400 / 400 mm"",""Table Top Mount"",""Wall Mounting Bracket""]"
"₹106,712",https://www.flipkart.com/haier-165cm-64-inch-ultra-hd-4k-led-smart-tv/p/itmewvygfdytnwv5?pid=TVSEWVYGNJ9K9C3C&srno=b_12_447&otracker=browse&lid=LSTTVSEWVYGNJ9K9C3C813Q8O&fm=organic&iid=4a2b9f16-a894-44ea-b9b8-12e553ae408d.TVSEWVYGNJ9K9C3C.SEARCH,LE65U6500U,BangaloreTopDeals (3.3),3 Rear,3,"₹149,990",flipkart,Haier,tv,"[""1 TV"",""Remote Control"",""User Manual""]"
"₹35,390",https://www.flipkart.com/haier-106cm-41-inch-full-hd-3d-led-smart-tv/p/itmewvygzgzqcj3r?pid=TVSEWVYGHCHZGE6S&srno=b_12_448&otracker=browse&lid=LSTTVSEWVYGHCHZGE6SET4HHB&fm=organic&iid=75e9f204-70a0-4b02-aa3c-1ff78b382b47.TVSEWVYGHCHZGE6S.SEARCH,LE42U6500A,BangaloreTopDeals (3.3),3 Rear,3,"₹39,990",flipkart,Haier,tv,"[""1 TV"",""Remote Control"",""User Manual""]"
"₹98,500",https://www.flipkart.com/samsung-121cm-48-inch-full-hd-curved-led-smart-tv/p/itme6akz6mzbazxr?pid=TVSE6AKZHKHXPEGR&srno=b_12_449&otracker=browse&lid=LSTTVSE6AKZHKHXPEGRFFG4Q6&fm=organic&iid=e9eb3138-9656-4a00-94dd-3e330e834620.TVSE6AKZHKHXPEGR.SEARCH,48J6300,FESTIVALSMUMSLP (3.1),null,4,"₹104,900",flipkart,Samsung,tv,"[""TV Unit"",""Remote Controller Model: TM1250A"",""Batteries (For Remote Control)"",""User Manual"",""E-manual"",""Power Cable""]"
"₹8,499",https://www.flipkart.com/marq-flipkart-61cm-24-inch-full-hd-led-tv/p/itmf3zxgnmgbyen8?pid=TVSEWMCBVHJJFFZX&srno=b_12_450&otracker=browse&lid=LSTTVSEWMCBVHJJFFZXB1Q1KK&fm=organic&iid=REQ530d98db59b344789046242f3896abf1_2,24DAFHD,OmniTechRetail (4.1),Rear,1,"₹11,499",flipkart,MarQ,tv,"[""Television, Remote, Wallmount Stand, 2 x AAA Batteries, 2 x Desktop Stand, 4 x Stand Support Crews, User Manual""]"
"₹19,250",https://www.flipkart.com/lloyd-81cm-32-inch-full-hd-led-tv/p/itmejgym7b33ckwg?pid=TVSEJGYM2JFKY2FN&srno=b_12_451&otracker=browse&lid=LSTTVSEJGYM2JFKY2FNLVINFR&fm=organic&iid=bd57b6f0-4633-42c2-a1e1-2c23caf2f1a1.TVSEJGYM2JFKY2FN.SEARCH,L32FBC,GroupIndia (3.8),Back,2,"₹22,990",flipkart,Lloyd,tv,"[""1 TV Unit"",""Remote Controller"",""Battery (For Remote Control): 2"",""User Manual"",""Wall Mount""]"
"₹19,499",https://www.flipkart.com/panasonic-81-28cm-32-inch-hd-ready-led-smart-tv/p/itmex4yzamsbpfya?pid=TVSEX4YZGJSDRNGB&srno=b_12_452&otracker=browse&lid=LSTTVSEX4YZGJSDRNGBCQ5QMK&fm=organic&iid=66b0c3d0-f7f6-4597-84b4-3cb62874719e.TVSEX4YZGJSDRNGB.SEARCH,TH-W32ES48DX,,2 Rear,2,"₹20,999",flipkart,Panasonic,tv,"[""TV, Remote, Power Cable, User Manual, Pedestal""]"
"₹21,990",https://www.flipkart.com/shibuyi-106-68cm-42-inch-full-hd-led-smart-tv/p/itmey4gg7qvwkjw5?pid=TVSEY4GGVZWRQSGV&srno=b_12_453&otracker=browse&lid=LSTTVSEY4GGVZWRQSGVHGUGKD&fm=organic&iid=04799df4-67a4-430c-bbf6-08d8248154fe.TVSEY4GGVZWRQSGV.SEARCH,42S-SA,SHIBUYI,2 Rear,2,"₹33,990",flipkart,Shibuyi,tv,"[""1 TV Unit"",""Table Top Stand"",""Remote"",""Manual Book"",""Warranty Card"",""Wall Mounting Accessories""]"
"₹11,999",https://www.flipkart.com/polaroid-80cm-31-5-inch-hd-ready-led-tv/p/itmffrm3knqkne6e?pid=TVSFFRM3ZHYXBSQN&srno=b_12_454&otracker=browse&lid=LSTTVSFFRM3ZHYXBSQNURYQFF&fm=organic&iid=REQ530d98db59b344789046242f3896abf1_3,LEDPO32A,LAPPYMASTER (3.6),2 Bottom Side,2,"₹15,999",flipkart,Polaroid,tv,"[""1 TV Unit"",""Manual"",""Remote Control"",""Adapter""]"
"₹31,360",https://www.flipkart.com/lg-80cm-32-inch-hd-ready-led-smart-tv/p/itmecst6muczn7wh?pid=TVSECST6PTHFJPZH&srno=b_12_455&otracker=browse&lid=LSTTVSECST6PTHFJPZHKP3SPM&fm=organic&iid=8ec3882b-ab68-4f2c-8e98-43adb6fa1425.TVSECST6PTHFJPZH.SEARCH,32LF595B,TheUnlimitedShop (3.8),Side,2,"₹35,900",flipkart,LG,tv,"[""1 TV Unit""]"
"₹310,490",https://www.flipkart.com/lg-164cm-65-inch-ultra-hd-4k-oled-smart-tv/p/itmevtdygnfavba6?pid=TVSEVTDYHWRN9KNZ&srno=b_12_456&otracker=browse&lid=LSTTVSEVTDYHWRN9KNZATVVLR&fm=organic&iid=12ce8808-ff76-4e40-a6d3-aa50de7561dc.TVSEVTDYHWRN9KNZ.SEARCH,OLED65C7T,DealzMaster (3.3),"3 Side, 1 Rear",4,"₹459,990",flipkart,LG,tv,"[""Main Unit"",""Magic Remote: Built-in"",""User Manual"",""2 Basic 3D Glasses""]"
"₹92,500",https://www.flipkart.com/samsung-series-6-138cm-55-inch-full-hd-curved-led-smart-tv/p/itmf3h7bm5yfemec?pid=TVSEVHPADCXZ9HDA&srno=b_12_457&otracker=browse&lid=LSTTVSEVHPADCXZ9HDAFX8AMI&fm=organic&iid=f92922c9-fb4f-4b93-8f69-36a70a848fdb.TVSEVHPADCXZ9HDA.SEARCH,55M6300,SANJAYTV,3 Side,3,"₹136,900",flipkart,Samsung,tv,"[""1 TV Unit"",""TM1750A Remote Controller"",""Batteries"",""Samsung Smart Control"",""Mini Wall Mount Support"",""Vesa Wall Mount Support"",""User Manual"",""E-manual"",""Power Cable"",""Slim Gender Cable""]"
"₹29,400",https://www.flipkart.com/onida-106-68cm-42-inch-full-hd-led-tv/p/itmezz3xzzwmz2u8?pid=TVSEZZ3XNPJNYTWC&srno=b_12_458&otracker=browse&fm=organic&iid=53b31e15-bbd9-46ea-8d84-bcabfda51b67.TVSEZZ3XNPJNYTWC.SEARCH,43FG,376Blr (3.5),2 Rear,2,"₹35,990",flipkart,Onida,tv,"[""1 TV Unit"",""Remote Control Unit"",""2 AAA Batteries"",""Wall Mount"",""Instruction Manual""]"
"₹12,490",https://www.flipkart.com/lloyd-60-96cm-24-inch-hd-ready-led-tv/p/itme9jyh7rj9cafu?pid=TVSE9JYH4VESRSXD&srno=b_12_459&otracker=browse&lid=LSTTVSE9JYH4VESRSXDDM71PN&fm=organic&iid=90f3402e-2cf7-4028-8615-4ee8f3c993af.TVSE9JYH4VESRSXD.SEARCH,L24ND,kingsbag (3.8),null,1,"₹14,990",flipkart,Lloyd,tv,"[""1 TV Unit"",""Remote Controller"",""2 Battery (For Remote Control)"",""User Manual"",""Wall Mount""]"
"₹10,990",https://www.flipkart.com/wybor-60cm-24-inch-hd-ready-led-tv/p/itmeh9dcww5sdxee?pid=TVSEH9DCGJ9SX34M&srno=b_12_460&otracker=browse&lid=LSTTVSEH9DCGJ9SX34M6CVSHN&fm=organic&iid=3ec780bb-53ce-420a-a498-756373904ff2.TVSEH9DCGJ9SX34M.SEARCH,W243EW3,WYBOReSTORE (3.6),Bottom,1,"₹12,990",flipkart,Wybor,tv,"[""1 TV Unit"",""User Manual"",""Battery AAA"",""Remote""]"
"₹298,700",https://www.flipkart.com/samsung-q-series-163cm-65-inch-ultra-hd-4k-curved-qled-smart-tv/p/itmevcncd5js5nta?pid=TVSEVCNCBZXYZSHZ&srno=b_12_461&otracker=browse&lid=LSTTVSEVCNCBZXYZSHZTPMKYC&fm=organic&iid=037b5f5d-435f-4769-884f-aafd26212744.TVSEVCNCBZXYZSHZ.SEARCH,65Q8C,SANJAYTV,One Connect,4,"₹470,900",flipkart,Samsung,tv,"[""1 TV Unit"",""TM1790A Remote Controller"",""Batteries"",""Samsung Smart Control"",""No Gap Wall-mount Support"",""Optional Stand Support"",""Vesa Wall Mount Support"",""User Manual"",""Power Cable"",""Slim Gender Cable""]"
"₹179,980",https://www.flipkart.com/samsung-q-series-138cm-55-inch-ultra-hd-4k-qled-smart-tv/p/itmevcpkxngrjyfw?pid=TVSEVCPKBDUJWHQB&srno=b_12_462&otracker=browse&lid=LSTTVSEVCPKBDUJWHQBE3KX4K&fm=organic&iid=25a799fd-1980-4154-8944-eb76fac57fce.TVSEVCPKBDUJWHQB.SEARCH,55Q7F,rdmobileshop (3.5),One Connect,4,"₹314,990",flipkart,Samsung,tv,"[""1 TV Unit"",""TM1790A Remote Controller"",""Batteries"",""Samsung Smart Control"",""No Gap Wall-mount Support"",""Optional Stand Support"",""Mini Wall Mount Support"",""Vesa Wall Mount Support"",""User Manual"",""E-manual"",""Power Cable"",""Slim Gender Cable""]"
"₹38,490",https://www.flipkart.com/lg-108cm-43-inch-full-hd-led-tv/p/itmejnn8zhrumjtg?pid=TVSEJNN8FZCYG6AS&srno=b_12_463&otracker=browse&lid=LSTTVSEJNN8FZCYG6ASGWCCXJ&fm=organic&iid=d219a126-534b-470e-982e-e4bd8c87feeb.TVSEJNN8FZCYG6AS.SEARCH,43LH520T,smark1402 (3.5),Rear,1,"₹45,900",flipkart,LG,tv,"[""1 TV Unit"",""Remote"",""Conventional Remote""]"
"₹36,400",https://www.flipkart.com/haier-109cm-42-inch-full-hd-led-tv/p/itmehy8vz2ckvsht?pid=TVSEHY8V5EWBEUPR&srno=b_12_464&otracker=browse&lid=LSTTVSEHY8V5EWBEUPR1FMTQG&fm=organic&iid=5ea67aa0-5731-4ed8-b05b-867b6780c730.TVSEHY8V5EWBEUPR.SEARCH,LE43B7000,FESTIVALSMUMSLP (3.1),Back,2,"₹36,990",flipkart,Haier,tv,"[""1 TV Unit"",""Remote Control"",""User Manual""]"
"₹475,150",https://www.flipkart.com/samsung-series-7-190-5cm-75-inch-ultra-hd-4k-led-smart-tv/p/itmf3xznyhfjhycc?pid=TVSEVHPAQSBRGFZD&srno=b_13_481&otracker=browse&lid=LSTTVSEVHPAQSBRGFZDWSJ8ID&fm=organic&iid=0335b4fb-7a33-4854-99df-638ac254f8a1.TVSEVHPAQSBRGFZD.SEARCH,75MU7000,DealzMaster (3.3),One Connect,4,"₹599,900",flipkart,Samsung,tv,"[""1 TV Unit"",""TM1750A Remote Controller"",""Batteries"",""Samsung Smart Control"",""Vesa Wall Mount Support"",""User Manual"",""E-manual"",""Power Cable"",""Slim Gender Cable""]"
"₹29,400",https://www.flipkart.com/onida-106-68cm-42-inch-full-hd-led-tv/p/itmezz3xzzwmz2u8?pid=TVSEZZ3XNPJNYTWC&srno=b_13_482&otracker=browse&fm=organic&iid=bd09aa91-639e-49e1-8e54-66e48f503fc7.TVSEZZ3XNPJNYTWC.SEARCH,43FG,376Blr (3.5),2 Rear,2,"₹35,990",flipkart,Onida,tv,"[""1 TV Unit"",""Remote Control Unit"",""2 AAA Batteries"",""Wall Mount"",""Instruction Manual""]"
"₹17,100",https://www.flipkart.com/onida-80cm-31-5-inch-hd-ready-led-tv/p/itmezz3xzxmzxthn?pid=TVSEZZ3X4EAYWS5V&srno=b_13_483&otracker=browse&lid=LSTTVSEZZ3X4EAYWS5VXJMODH&fm=organic&iid=3ecc80b1-7c1c-4cb8-98ba-9197b04bc1b8.TVSEZZ3X4EAYWS5V.SEARCH,LEO32HA,BRANDAUTHORIZEDSELLER (2.6),2 Rear,2,"₹18,096",flipkart,Onida,tv,"[""1 TV Unit"",""Remote Control Unit"",""2 AAA Battery Cell"",""Wall Mount"",""Instruction Manual""]"
"₹10,999",https://www.flipkart.com/marq-flipkart-80cm-32-inch-hd-ready-led-tv/p/itmf3zygdx7bvczc?pid=TVSEWMCBXTP4PJ3J&srno=b_13_484&otracker=browse&lid=LSTTVSEWMCBXTP4PJ3JWCBONT&fm=organic&iid=REQ374cf0a9c16a48589d4757ef87454b4f_1,32DSHD,OmniTechRetail (4.1),2 Rear,2,"₹16,499",flipkart,MarQ,tv,"[""Television, Remote, Wallmount Stand, 2 x AAA Batteries, 2 x Desktop Stand, 4 x Stand Support Crews, User Manual""]"
"₹5,499",https://www.flipkart.com/krisons-48-26cm-19-inch-hd-ready-led-tv/p/itmeuy9r23fgbgmg?pid=TVSEUY9RN4RZZVWG&srno=b_13_485&otracker=browse&lid=LSTTVSEUY9RN4RZZVWGTXCQIT&fm=organic&iid=9dd40f38-ef7f-479f-8929-e0a7f8c714ae.TVSEUY9RN4RZZVWG.SEARCH,KTV19SB,krisonselectronics (3.5),1 Back,1,"₹7,999",flipkart,KRISONS,tv,"[""1 TV"",""1 Warranty Card"",""1 AC Power Cord"",""1 Remote Control"",""1 Table Top Stand""]"
"₹29,924",https://www.flipkart.com/onida-107-95cm-42-5-inch-full-hd-led-tv/p/itmeurhghgq9gqju?pid=TVSEURHGYJXUKP5S&srno=b_13_486&otracker=browse&lid=LSTTVSEURHGYJXUKP5SAEYJ1N&fm=organic&iid=b537eae7-3f5c-4316-b892-3f77f5e96e61.TVSEURHGYJXUKP5S.SEARCH,43FB,BangaloreTopDeals (3.3),Backside,2,"₹40,490",flipkart,Onida,tv,"[""TV Unit"",""Instruction Manual"",""Remote Handset"",""Battery Cell"",""Wall Mount (Accessory)"",""Table Top (In Carton)""]"
"₹41,300",https://www.flipkart.com/lloyd-106-68cm-42-inch-ultra-hd-4k-led-smart-tv/p/itme9jyhfzgavfzz?pid=TVSE9JYHXUQAHXJG&srno=b_13_487&otracker=browse&lid=LSTTVSE9JYHXUQAHXJGGLTUJY&fm=organic&iid=3c53e144-73d9-4c6a-8056-1b7d5998cd8d.TVSE9JYHXUQAHXJG.SEARCH,L42UHD,BRANDAUTHORIZEDSELLER (2.6),Back,4,"₹60,133",flipkart,Lloyd,tv,"[""TV Unit"",""​​Remote Controller"",""2 Batteries (For Remote Control)"",""User Manual"",""Wall Mount""]"
"₹108,999",https://www.flipkart.com/samsung-series-7-123cm-49-inch-ultra-hd-4k-led-smart-tv/p/itmevhpazhyeuzzz?pid=TVSEVHPAU2NGZV57&srno=b_13_488&otracker=browse&lid=LSTTVSEVHPAU2NGZV57V4ZDLG&fm=organic&iid=2b142c7c-af74-458d-b782-47e19e2aa608.TVSEVHPAU2NGZV57.SEARCH,49MU7000,OmniTechRetail (4.1),One Connect,4,"₹155,900",flipkart,Samsung,tv,"[""1 TV Unit"",""TM1750A Remote Controller"",""Batteries"",""Samsung Smart Control"",""Mini Wall Mount Support"",""Vesa Wall Mount Support"",""Floor Stand Support"",""User Manual"",""E-manual"",""Power Cable"",""Slim Gender Cable""]"
"₹15,550",https://www.flipkart.com/intex-80cm-31-inch-hd-ready-led-tv/p/itmeh64ehvvmksu2?pid=TVSEH64EM9ZGBSQC&srno=b_13_489&otracker=browse&lid=LSTTVSEH64EM9ZGBSQCPLRBS2&fm=organic&iid=29126fc0-6635-46c3-ab1c-bd93ccde7086.TVSEH64EM9ZGBSQC.SEARCH,LED-3220,376LKO (1.8),Back,2,"₹18,990",flipkart,Intex,tv,"[""1 TV Unit"",""1 Remote"",""1 Wall Mount""]"
"₹8,499",https://www.flipkart.com/marq-flipkart-61cm-24-inch-full-hd-led-tv/p/itmf3zxgnmgbyen8?pid=TVSEWMCBVHJJFFZX&srno=b_13_490&otracker=browse&lid=LSTTVSEWMCBVHJJFFZXB1Q1KK&fm=organic&iid=REQ374cf0a9c16a48589d4757ef87454b4f_2,24DAFHD,OmniTechRetail (4.1),Rear,1,"₹11,499",flipkart,MarQ,tv,"[""Television, Remote, Wallmount Stand, 2 x AAA Batteries, 2 x Desktop Stand, 4 x Stand Support Crews, User Manual""]"
"₹21,990",https://www.flipkart.com/shibuyi-106-68cm-42-inch-full-hd-led-smart-tv/p/itmey4gg7qvwkjw5?pid=TVSEY4GGVZWRQSGV&srno=b_13_491&otracker=browse&lid=LSTTVSEY4GGVZWRQSGVHGUGKD&fm=organic&iid=83f6e5a1-775d-4785-bceb-ce37ed6e9d51.TVSEY4GGVZWRQSGV.SEARCH,42S-SA,SHIBUYI,2 Rear,2,"₹33,990",flipkart,Shibuyi,tv,"[""1 TV Unit"",""Table Top Stand"",""Remote"",""Manual Book"",""Warranty Card"",""Wall Mounting Accessories""]"
"₹62,500",https://www.flipkart.com/panasonic-shinobi-123cm-49-inch-full-hd-led-smart-tv/p/itmeg8gw4ezcr9ar?pid=TVSEG8GWYYFGWCXF&srno=b_13_492&otracker=browse&lid=LSTTVSEG8GWYYFGWCXFWUJTHP&fm=organic&iid=6c6c6633-7ded-4b92-ad55-3582effc8d9a.TVSEG8GWYYFGWCXF.SEARCH,TH-49DS630D,BestElectronicsDeals (3.5),"1 Side, 2 Rear",3,"₹78,900",flipkart,Panasonic,tv,"[""TV Unit"",""Remote"",""AAA Cell"",""Power Cord"",""User Manual"",""Stand""]"
"₹33,900",https://www.flipkart.com/onida-109cm-43-inch-full-hd-led-smart-tv/p/itmekzc3uze8sh2e?pid=TVSEKZC3XHUGRBSH&srno=b_13_493&otracker=browse&lid=LSTTVSEKZC3XHUGRBSHW296QB&fm=organic&iid=0fd6299d-bc6a-4f87-9a47-21904c3a1107.TVSEKZC3XHUGRBSH.SEARCH,LEO43FIAB2,ORIGINAL (3.9),Rear,2,"₹45,000",flipkart,Onida,tv,"[""TV Unit"",""Stand"",""Web Cruiser Remote"",""User Manual""]"
"₹11,999",https://www.flipkart.com/polaroid-80cm-31-5-inch-hd-ready-led-tv/p/itmffrm3knqkne6e?pid=TVSFFRM3ZHYXBSQN&srno=b_13_494&otracker=browse&lid=LSTTVSFFRM3ZHYXBSQNURYQFF&fm=organic&iid=REQ374cf0a9c16a48589d4757ef87454b4f_3,LEDPO32A,LAPPYMASTER (3.6),2 Bottom Side,2,"₹15,999",flipkart,Polaroid,tv,"[""1 TV Unit"",""Manual"",""Remote Control"",""Adapter""]"
"₹29,290",https://www.flipkart.com/lg-80cm-32-inch-hd-ready-led-smart-tv/p/itmegmyegwysvzux?pid=TVSEGMYEFWHHR8TJ&srno=b_13_495&otracker=browse&lid=LSTTVSEGMYEFWHHR8TJQHHJY7&fm=organic&iid=9c1937c8-51a3-4561-b955-2619492c1fed.TVSEGMYEFWHHR8TJ.SEARCH,32LH602D,kingsbag (3.8),"Side, Rear",3,"₹33,990",flipkart,LG,tv,"[""1 TV Unit"",""Remote""]"
"₹31,360",https://www.flipkart.com/lg-80cm-32-inch-hd-ready-led-smart-tv/p/itmecst6muczn7wh?pid=TVSECST6PTHFJPZH&srno=b_13_496&otracker=browse&lid=LSTTVSECST6PTHFJPZHKP3SPM&fm=organic&iid=bcc09ccf-3d0a-4e6d-a23f-f432d2dd23ac.TVSECST6PTHFJPZH.SEARCH,32LF595B,TheUnlimitedShop (3.8),Side,2,"₹35,900",flipkart,LG,tv,"[""1 TV Unit""]"
"₹36,400",https://www.flipkart.com/haier-109cm-42-inch-full-hd-led-tv/p/itmehy8vz2ckvsht?pid=TVSEHY8V5EWBEUPR&srno=b_13_497&otracker=browse&lid=LSTTVSEHY8V5EWBEUPR1FMTQG&fm=organic&iid=f7d219f4-1a23-4d0d-b989-7bef61a17e1d.TVSEHY8V5EWBEUPR.SEARCH,LE43B7000,FESTIVALSMUMSLP (3.1),Back,2,"₹36,990",flipkart,Haier,tv,"[""1 TV Unit"",""Remote Control"",""User Manual""]"
